name,id,title,description,coding,polarity
Kihyeok,abc-news,NYC candidate Andrew Cuomo: 'You can be a New Yorker and not understand New Yorkers',Cuomo sat down with ABC News' Linsey Davis on Thursday.,Opinion,Negative
Kihyeok,abc-news,"Zohran Mamdani makes history -- and strikes a chord among Muslims, South Asians",Democrat Zohran Mamdani's projected victory as New York City’s first Muslim and South Asian mayor marks a historic moment.,Political Identity,Positive
Kihyeok,abc-news,New York City mayoral election results: Mamdani is projected winner in historic win,Follow live election results and candidate updates for NYC’s mayoral race.,Election,Positive
Kihyeok,abc-news,WATCH: Trump goes after Mamdani a day after NYC mayoral election,"President Trump said he'll ""take care"" of New York City after self-described democratic socialist Zohran Mandani won the city's mayoral election on Tuesday night.",Opinion,Negative
Kihyeok,abc-news,"Mamdani's effect: Experts predict more millennial, Gen Z candidates will seek office","Zohran Mamdani's historic election win will likely not be the last time a candidate under 35 will win a major race, political experts said.",Social Response,Positive
Kihyeok,new-york-magazine,Zohran Mamdani’s Young Revolution,"New York was once a city of possibilities, even for the less well-off. Can it be again?, wonders columnist Errol Louis.",Election,Positive
Kihyeok,new-york-magazine,The 25 Young(ish) New Democrats to Watch,"Who, beyond Alexandria Ocasio-Cortez, Zohran Mamdani, and Jon Ossoff, are most likely to rebuild the Democratic Party?",Political Identity,Neutral
Kihyeok,new-york-magazine,What Curtis Sliwa Told Zohran Mamdani on Election Night,"Curtis Sliwa, the boisterous Republican who frustrated Andrew Cuomo, says he plans to do the same to Zohran Mamdani after a conciliatory phone call last night.",Opinion,Positive
Kihyeok,new-york-magazine,Is the Democratic Party’s Future Zohran Mamdani or Mikie Sherrill?,New York and New Jersey are running a sort of experiment on the Democratic Party. Is the future an outsider like Zohran Mamdani or an Establishment figure like Mikie Sherrill? David Freedlander reports.,Political Identity,Neutral
Kihyeok,new-york-magazine,"Mamdani Is a New York Miracle, Not a National Model for Democrats","Zohran Mamdani is doing better and generating more excitement than centrist 2025 candidates like Mikie Sherrill and Abigail Spanberger. But that’s mostly about the context. Mamdani is a New York miracle, not a national model for Democrats.",Opinion,Positive
Kihyeok,new-york-magazine,Cuomo Laughed When He Was Told Mamdani Would Cheer Another 9/11,"During an AM radio interview, Andrew Cuomo seemed to laugh at host Sid Rosenberg’s claim that Zohran Mamdani would cheer another 9/11. Mamdani called the moment ‘disgusting,’ while the Cuomo campaign swears it’s not what it sounds like.",Opinion,Negative
Kihyeok,new-york-magazine,The Heiress Who Could Make or Break the Socialist Mayor,"Police commissioner Jessica Tisch and Zohran Mamdani don’t seem to have much in common, but they could be a powerful duo, Ross Barkan writes.",Political Identity,Neutral
Kihyeok,new-york-magazine,Stefanik’s Campaign Launch Is Much About Mamdani,"In a video launching her gubernatorial campaign, Elise Stefanik tries to tie Kathy Hochul to Zohran Mamdani while also vowing to fight for affordability. She doesn’t mention Trump at all.",Opinion,Positive
Kihyeok,new-york-magazine,How the Housing Proposals Will Turbocharge Mayor Mamdani,Nia Prater reports that three ballot initiatives approved by New Yorkers will turbocharge Mayor-elect Zohran Mamdani’s agenda to build more housing.,Policy,Positive
Kihyeok,new-york-magazine,Record-Breaking Early Voting Looks Good for Mamdani,"Voters turned out in record numbers during the first weekend of early voting, a possible boon to Zohran Mamdani who benefited from high enthusiasm in June.",Election,Positive
Kihyeok,new-york-magazine,Schumer Still Mum on Mamdani Endorsement As Election Day Looms,"With Election Day less than a week away, Senate majority leader Chuck Schumer has yet to endorse Zohran Mamdani, telling a reporter that they’re continuing to talk.",Opinion,Neutral
Kihyeok,new-york-magazine,The End of the Bully,Ross Barkan writes that Zohran Mamdani defeated Andrew Cuomo and his cutthroat style of politics he tried and failed to bring from Albany to New York City.,Opinion,Positive
Kihyeok,new-york-magazine,What Do the Final New York Mayoral-Race Polls Say?,"With days to go before Election Night, here’s where Zohran Mamdani, Andrew Cuomo, and Curtis Sliwa currently stand in the mayoral polls.",Election,Neutral
Kihyeok,new-york-magazine,Bill de Blasio Impostor Dupes U.K. Paper With Fake Anti-Mamdani Quotes,The Times of London was forced to retract an article after it ran quotes criticizing Zohran Mamdani from a person claiming to be former mayor Bill de Blasio.,Opinion,Negative
Kihyeok,new-york-magazine,Jeffries Finally Endorses Mamdani in the Most Tepid Way Possible,"After holding out for months, at almost the last possible moment before early voting begins, the House minority leader Hakeem Jeffries officially okayed the idea of Zohran Mamdani for mayor.",Opinion,Positive
Kihyeok,usa-today,Zohran Mamdani says Andrew Cuomo uses 'racist' attacks in NYC mayor's race,"NYC mayoral frontrunner Zohran Mamdani, a Democrat said the ""disgusting"" attacks on his Muslim faith are coming from both parties.",Opinion,Negative
Kihyeok,new-york-magazine,Will It Be Mamdani or Cuomo? Election Night Live Updates.,"Tonight’s the night. We’ll soon know whether the next mayor of New York will be Zohran Mamdani or Andrew Cuomo. Here are the latest results and updates, along with analysis and commentary, as Election Night plays out.",Election,Neutral
Kihyeok,new-york-magazine,Six Things to Know Now That It’s Election Day,"When we may know the winner, what the turnout means so far, and some other things to think about now that mayoral race between Zohran Mamdani and Andrew Cuomo is about to end.",Election,Neutral
Kihyeok,new-york-magazine,What Did the 2025 Election Mean?,"There’s a lot of excitement following Zohran Mamdani’s and Democrats’ big victories. There are a lot of takes, too. Here are some of the most interesting ones.",Opinion,Positive
Kihyeok,usa-today,Democratic socialist Zohran Mamdani shoots to stardom ‘like a young Obama',The overnight sensation leading NYC polls has a lot in common with another telegenic young politician who skyrocketed to fame.,Political Identity,Positive
Kihyeok,new-york-magazine,What the Polls Got Right and Wrong in the 2025 Elections,"In the scattered elections of 2025, polls underestimated the Democratic vote in New Jersey and Virginia and missed a Republican collapse in New York City — though they did predict Zohran Mamdani’s election as mayor.",Election,Neutral
Kihyeok,new-york-magazine,Eric Adams Is Endorsing ‘Snake and Liar’ Cuomo for Mayor,Soon-to-be former mayor Eric Adams and former governor who wants to be mayor Andrew Cuomo are making nice in the hopes of stopping Zohran Mamdani. It’s not clear if Adams will also say Cuomo is no longer ‘a snake and a liar.’,Opinion,Neutral
Kihyeok,usa-today,ICE raids. US-China talks. Zohran Mamdani. Takeaways from Trump's '60 Minutes' interview.,"President Donald Trump said immigration officials ""haven't gone far enough"" despite criticism, and that China won't attack Taiwan.",Political Identity,Neutral
Kihyeok,new-york-magazine,ICE Wants NYPD Cops Who Are Mad About Mamdani,The agency put out a new recruitment ad that tries to promote and capitalize on postelection angst within the NYPD.,Social Response,Negative
Kihyeok,new-york-magazine,Cuomo Is Racking Up Weird Last-Minute Endorsements,"In the final days of the mayoral race, former governor Andrew Cuomo has been racking up quasi-endorsements from Donald Trump, Elon Musk, and some self-professed foes.",Election,Neutral
Kihyeok,new-york-magazine,A Very Close Look at How Mamdani Carried the City,A conversation with voting data savant Michael Lange about where Mamdani and Cuomo dominated and what surprised him in the results.,Election,Positive
Kihyeok,new-york-magazine,A Mayor for a New Age,"Mamdani’s win is astonishing and important. Next, he rises to the massive challenges of governing New York City, writes columnist Ross Barkan.",Opinion,Positive
Kihyeok,new-york-magazine,Why Almost All Signs Point to a Mamdani Victory,"A long talk with political analyst Michael Lange about what we’ve learned from the massive New York City early vote, the final phase of the campaign, and why he’s as confident as ever about Mamdani claiming a big victory.",Election,Positive
Kihyeok,usa-today,"Zohran Mamdani's bold ideas won't fix all of New York, but they're why he'll win | Opinion",Zohran Mamdani isn't going to change the city as much as fearmongering centrist Democrats and Republicans say he will.,Opinion,Negative
Kihyeok,nbc-news,"Zohran Mamdani, Bernie Sanders and Alexandria Ocasio-Cortez slam Trump at raucous rally","New York City mayoral hopeful Zohran Mamdani and two of his most prominent backers, Sen.",Opinion,Positive
Kihyeok,nbc-news,Zohran Mamdani wins the New York mayoral race,"Zohran Mamdani has won New York’s mayoral race, NBC News projects, after the 34-year-old democratic socialist energized progressives in the city and across the country while generating intense backlash from President Donald Trump and Republicans, as well as s…",Election,Positive
Kihyeok,nbc-news,Hakeem Jeffries endorses Zohran Mamdani for New York City mayor,"House Minority Leader Hakeem Jeffries on Friday endorsed the Democratic nominee in the New York City mayoral race, Zohran Mamdani",Opinion,Positive
Kihyeok,nbc-news,Inside Zohran Mamdani’s private influencer briefing,"Zohran Mamdani’s rapid rise in New York City has gone hand in hand with his savvy social media presence and easy navigation of the universe of influential podcasters, YouTubers and TikTokers",Election,Positive
Kihyeok,nbc-news,Trump says Jewish people who support Zohran Mamdani for New York City mayor are 'stupid',"President Donald Trump said Tuesday that any Jewish person who votes for Assemblyman Zohran Mamdani, the Democratic nominee for New York City mayor, is ""stupid.""“Any Jewish person that votes for Zohran Mamdani, a proven and self professed JEW HATER, is a stup…",Political Identity,Negative
Kihyeok,nbc-news,The GOP's move to take Mamdani national: From the Politics Desk,Republicans are increasingly eager to elevate New York City mayoral front-runner Zohran Mamdani ahead of next year's midterm elections.,Election,Neutral
Kihyeok,nbc-news,Republicans work to make Zohran Mamdani the face of the Democratic Party,"Republicans are working to tie Zohran Mamdani, the Democratic socialist running for New York mayor, to the entire Democratic Party ahead of the midterm elections next year.",Election,Neutral
Kihyeok,nbc-news,Trump endorses Andrew Cuomo on eve of New York mayoral election: 'You really have no choice',"The president endorsed Cuomo, who is running as an independent against Democratic nominee Zohran Mamdani, instead of Republican candidate Curtis Sliwa.",Election,Neutral
Kihyeok,nbc-news,"Zohran Mamdani decries 'racist, baseless attacks' in an emotional speech about Islamophobia in New York City","One day before early voting begins in the New York mayoral race, Democratic nominee Zohran Mamdani condemned the “racist, baseless” attacks he’s faced in recent days, saying the attacks exemplify the islamophobia Muslims all over New York face every day.""I ha…",Political Identity,Positive
Kihyeok,nbc-news,Zohran Mamdani and Andrew Cuomo trade insults in final NYC mayoral debate,Zohran Mamdani and Andrew Cuomo clashed Wednesday in a final New York City mayoral debate that put on full display their personal animosity and their array of disagreements on both city and national issues,Election,Neutral
Kihyeok,nbc-news,Zohran Mamdani's rise shines a brighter spotlight on democratic socialists,"Mamdani’s surge past former Gov. Andrew Cuomo in June’s Democratic primary for New York City mayor didn’t just put the 34-year-old state assemblyman on the political map. It also shined a brighter spotlight on the Democratic Socialists of America, or DSA.",Election,Positive
Kihyeok,nbc-news,Cuomo says 'that's another problem' when radio host says Mamdani would cheer a terror attack,"Former New York Gov. Andrew Cuomo appeared to laugh briefly and agree with a radio host who said during a Thursday interview that Zohran Mamdani would be ""cheering"" if ""another 9/11"" happened on his watch.",Opinion,Negative
Kihyeok,nbc-news,Zohran Mamdani takes on governing as the left and right fight to define him,Zohran Mamdani’s rapid rise from outer-borough state assemblyman to shock Democratic mayoral nominee was already one of the biggest political stories in years in New York City,Election,Neutral
Kihyeok,nbc-news,Pro-Andrew Cuomo super PAC depicts Zohran Mamdani in front of Twin Towers attack in late ad,A super PAC supporting former New York Gov.,Opinion,Negative
Kihyeok,nbc-news,Mamdani vows New York will lead opposition to Trump in a fiery speech,"In his first speech as the next mayor of New York, Zohran Mamdani made clear he and his city are coming for President Donald Trump.""If anyone can show a nation betrayed by Donald Trump how to defeat him, it is the city that gave rise to him,"" Mamdani said at …",Political Identity,Neutral
Kihyeok,nbc-news,"Views of capitalism slip, but socialism is still unpopular even as Mamdani gains prominence","The share of registered voters with positive views of capitalism has dropped under 50% for the first time in seven years of NBC News polling on the issue — a shift that comes as some democratic socialists, like New York mayoral hopeful Zohran Mamdani, gain pr…",Political Identity,Neutral
Kihyeok,nbc-news,Newspaper removes interview with Bill de Blasio after former NYC mayor says the quotes were 'fabricated',"A British newspaper has removed an article that included quotes attributed to former New York City Mayor Bill de Blasio criticizing Democratic mayoral nominee Zohran Mamdani after de Blasio said the quotes were fabricated.""The story in the Times of London is …",Social Response,Neutral
Kihyeok,usa-today,Mamdani’s plan to kill gifted education won't fix inequality. It will deepen it. | Opinion,"It is no longer enough to give equal opportunities to every student, as the 14th Amendment to the U.S. Constitution requires.",Opinion,Negative
Kihyeok,nbc-news,The perfect storm that will raise ACA costs and Mamdani's Trump strategy: Morning Rundown,What to know about Affordable Care Act open enrollment and its rising costs.,Social Response,Negative
Kihyeok,the-atlantic,The Mafia Style in American Politics,"Trump is saying, essentially, If you don’t want to get hurt, you’ll do what I say.",Opinion,Negative
Kihyeok,business-insider,"Zohran Mamdani's most popular policy proposal is raising taxes on millionaires and corporations, new poll finds","Mamdani's most popular proposal, according to the poll, is raising taxes on millionaires and corporations.",Policy,Neutral
Kihyeok,gothamist,Mayor-elect Zohran Mamdani picks Bill de Blasio veteran for top deputy,"Mayor-elect Zohran Mamdani speaks at a press conference at the Unisphere in Queens on Nov. 5, 2025.
 

He named Dean Fuleihan as first deputy and Elle Bisgaard-Church as chief of staff. [ more › ]",Policy,Neutral
Kihyeok,gothamist,Mayor Adams aims to save Elizabeth Street Garden by making it official NYC park,"The Elizabeth Street Garden is currently managed by the Department of Citywide Administrative Services. By transferring it to the parks department, incoming Mayor Zohran Mamdani would need approval from the state legislature to make good on a long-planned hou…",Policy,Positive
Kihyeok,ca-national-news,"Why Trump’s battle with U.S. mayors might hurt everyone, even him",New York City mayor-elect Zohran Mamdani is another Democratic mayor in an acrimonious relationship with U.S. President Donald Trump. But observers say these relationships matter and can impact both those mayors' cities and Trump's political ambitions.,Opinion,Neutral
Kihyeok,fox-news,Meet the socialist Mamdani-style mayor just elected to run West Coast's 5th largest city,"Seattle elects socialist mayor Katie Wilson, defeating incumbent Bruce Harrell in a tight race. Wilson has been compared to NYC's Zohran Mamdani for progressive policies.",Political Identity,Neutral
Kihyeok,fox-news,Zohran Mamdani tells 1M social media followers to boycott Starbucks amid ongoing worker strike,A major Starbucks union strike on Thursday coincided with the chain's popular Red Cup Day as NYC's incoming mayor Zohran Mamdani backs a worker boycott.,Policy,Neutral
Kihyeok,fox-news,Socialist wave goes coast-to-coast as historic wins shake up the 2025 mayoral elections,"The Democratic Socialists of America celebrated their biggest ballot victory yet as Zohran Mamdani won in New York City, while socialist Katie Wilson was elected to lead Seattle.",Election,Positive
Kihyeok,abc-news,"Will the rich leave New York City after Mamdani takes office? Probably not, experts say","Will the rich leave New York City after Mamdani takes office? Probably not, experts saygo.com",Social Response,Positive
